"x"
"810"	"Phyh"
"811"	"Mcm10"
"812"	"Optn"
"813"	"4930551O13Rik"
"814"	"Ccdc3"
"815"	"Camk1d"
"816"	"Cdc123"
"817"	"Nudt5"
"818"	"Sec61a2"
"819"	"Upf2"
"820"	"Proser2"
"821"	"Echdc3"
"822"	"Usp6nl"
"823"	"Celf2"
"824"	"Taf3"
"825"	"Atp5c1"
"826"	"Kin"
"827"	"Itih5"
"828"	"Pfkfb3"
"829"	"Rbm17"
"830"	"Il15ra"
"831"	"Fbh1"
"832"	"Ankrd16"
"833"	"Mindy3"
"834"	"Pter"
"835"	"Rsu1"
"836"	"Gm13270"
"837"	"Cubn"
"838"	"Trdmt1"
"839"	"Vim"
"840"	"Hacd1"
"841"	"Stamos"
"842"	"Stam"
"843"	"Tmem236"
"844"	"Nsun6"
"845"	"Arl5b"
"846"	"Malrd1"
"847"	"Nebl"
"848"	"Mllt10"
"849"	"Dnajc1"
"850"	"Commd3"
"851"	"Bmi1"
"852"	"Gm20539"
"853"	"Msrb2"
"854"	"Etl4"
"855"	"Gm13362"
"856"	"Arhgap21"
"857"	"Thnsl1"
"858"	"Pdss1"
"859"	"Abi1"
"860"	"Acbd5"
"861"	"Mastl"
"862"	"Yme1l1"
"863"	"Spopl"
"864"	"Psd4"
"865"	"Pax8"
"866"	"Ehmt1"
"867"	"Arrdc1"
"868"	"Zmynd19"
"869"	"Dph7"
"870"	"Mrpl41"
"871"	"Pnpla7"
"872"	"Nsmf"
"873"	"Entpd8"
"874"	"Noxa1"
"875"	"Nrarp"
"876"	"Gm38287"
"877"	"Tor4a"
"878"	"Nelfb"
"879"	"Tubb4b"
"880"	"Rnf208"
"881"	"Ndor1"
"882"	"Tmem203"
"883"	"Tprn"
"884"	"Ssna1"
"885"	"Anapc2"
"886"	"Lrrc26"
"887"	"Grin1os"
"888"	"Man1b1"
"889"	"Dpp7"
"890"	"Uap1l1"
"891"	"Sapcd2"
"892"	"Entpd2"
"893"	"Npdc1"
"894"	"Abca2"
"895"	"Paxx"
"896"	"C8g"
"897"	"Fbxw5"
"898"	"Traf2"
"899"	"Edf1"
"900"	"Mamdc4"
"901"	"Phpt1"
"902"	"Rabl6"
"903"	"Tmem141"
"904"	"Fcna"
"905"	"Bmyc"
"906"	"Camsap1"
"907"	"Ubac1"
"908"	"Nacc2"
"909"	"Tmem250-ps"
"910"	"Qsox2"
"911"	"Gpsm1"
"912"	"Dnlz"
"913"	"Snapc4"
"914"	"Gm13563"
"915"	"Entr1"
"916"	"Pmpca"
"917"	"Inpp5e"
"918"	"Sec16a"
"919"	"0610009E02Rik"
"920"	"Notch1"
"921"	"Egfl7"
"922"	"Agpat2"
"923"	"Dipk1b"
"924"	"Surf6"
"925"	"Med22"
"926"	"Rpl7a"
"927"	"Surf1"
"928"	"Surf2"
"929"	"Surf4"
"930"	"Rexo4"
"931"	"Cacfd1"
"932"	"Sardh"
"933"	"Vav2"
"934"	"Brd3"
"935"	"Wdr5"
"936"	"Gm13421"
"937"	"Rxra"
"938"	"Olfm1"
"939"	"Ppp1r26"
"940"	"Mrps2"
"941"	"Gbgt1"
"942"	"Gm10134"
"943"	"Ralgds"
"944"	"Gtf3c5"
"945"	"Gfi1b"
"946"	"Tsc1"
"947"	"Gtf3c4"
"948"	"Ddx31"
"949"	"Ttf1"
"950"	"Setx"
"951"	"Med27"
"952"	"Rapgef1"
"953"	"Trub2"
"954"	"Coq4"
"955"	"Slc27a4"
"956"	"Urm1"
"957"	"Odf2"
"958"	"Gle1"
"959"	"Sptan1"
"960"	"Wdr34"
"961"	"Set"
"962"	"Pkn3"
"963"	"Zdhhc12"
"964"	"Zer1"
"965"	"Tbc1d13"
"966"	"Endog"
"967"	"Spout1"
"968"	"Kyat1"
"969"	"1700084E18Rik"
"970"	"Lrrc8a"
"971"	"Phyhd1"
"972"	"Dolk"
"973"	"Nup188"
"974"	"Sh3glb2"
"975"	"Miga2"
"976"	"Dolpp1"
"977"	"Crat"
"978"	"Ptpa"
"979"	"Ier5l"
"980"	"Ntmt1"
"981"	"Asb6"
"982"	"Tor1b"
"983"	"Tor1a"
"984"	"BC005624"
"985"	"Usp20"
"986"	"Fnbp1"
"987"	"D330023K18Rik"
"988"	"Gpr107"
"989"	"Ass1"
"990"	"Fubp3"
"991"	"Exosc2"
