""	"RNA.0"	"RNA.1"	"RNA.2"	"RNA.3"	"RNA.4"	"RNA.5"	"RNA.6"	"RNA.7"	"RNA.8"	"RNA.9"	"RNA.10"	"RNA.11"	"RNA.12"	"RNA.13"	"RNA.14"
"B630019K06Rik"	0.010188513905812	0.00713367606285125	0	0.00965709606295494	0.00165606285725692	0.00115697032972729	0.00246624207843044	0.00596101309365094	0.0061785869162924	0	0.194337943201	0	0	0.116852956920336	0
"Lancl3"	0.00180543231744247	0	0	0	0	0	0.0014857604716398	0	0.000874082399223325	0	0.0441089420817712	0	0	0.302623106525518	0
"Xk"	0.0269200993791019	0.0151779940979264	0.0315836980460479	0.0172615196670516	0.0152552020942063	0.0192532482325229	0.0295349597382217	0.0261842929436149	0.00841320234062401	0.0304313687009767	0.0250995913726449	0.00408041519040645	0.0231580799296676	0.00628854880416956	0
"H2al1m"	0	0.000929359688421671	0	0	0	0	0	0.00160782043861342	0.0015367844760373	0	0	0	0	0	0
"Dynlt3"	0.470953516089799	0.443636656821279	0.395233818954921	0.441272179388501	0.473351128111559	0.35885916359236	0.417545433661377	0.432042602452575	0.132536042110414	0.32646089075669	0.654432427171686	0.58851314698581	0.425518595527675	0.523928926467157	0
"Sytl5"	0	0	0.0167576255241272	0	0	0	0	0	0.00103897150963495	0	0.0611145270262968	0	0	0.00233324746982644	0
"Rpgr"	0.0601340150387792	0.0556270530734531	0.0329126066743189	0.050569024640427	0.0328225821745661	0.0477640194933301	0.0453378715274245	0.0311316100314556	0.00508272182437786	0.0184527833657534	0.196363470711732	0.035880987222188	0.027437371407036	0.145307372302473	0
"Otc"	1.87898163828962	2.33207863438925	0.112925389211005	2.14630616506272	2.38552448834367	2.64137878894562	0.873250580275297	2.96032737274753	0.342347512624569	3.10817108051452	0.270342916728145	0.457476075379486	2.85186921932212	0.311708932160708	0.299222022740874
"Tspan7"	0.350537058148354	0.250411587127248	0.0625507071382765	0.29555983206909	0.240139541251123	0.261927265380855	0.1584222652737	0.330771305724505	0.0691694059454956	0.259402480560363	0.852643162272332	0.178787112484246	0.254510768757152	0.741808095244821	0
"Mid1ip1"	0.197528843907348	0.331638054441728	1.39398949983337	0.347062466867464	0.4949659748468	0.572946363301597	1.17272575986221	0.862981661351158	0.16855610094104	0.817996076761331	1.76735822376682	0.848801172972869	0.750814924496197	2.89442083589053	0
"Bcor"	0.0506026173338579	0.0369936976165582	0.0680748172328285	0.046925399380814	0.0523454468456845	0.0176436514262044	0.0641829135579534	0.00866053097063614	0.0600833148604811	0.027385028165357	0.260405423632796	0.0861046534409228	0	0.262106297551617	0
"Atp6ap2"	0.921555945226652	0.863813107620225	1.09806184174577	0.69202851901672	0.860690870970214	0.835115376577505	0.9354734088764	1.01881724383866	0.25755753350799	0.812983175845032	0.777755217517981	0.648186696305245	0.976000045836289	0.720349700091591	0.258397932816537
"1810030O07Rik"	0.212754912134975	0.217869967824335	0.146515204731703	0.173259981731335	0.207128600785141	0.250241616393124	0.166365143112787	0.25045942838766	0.0686953161400221	0.176739356684332	0.237130433951009	0.19013836457423	0.207574708213359	0.247773152899909	0.339443312966734
"Med14"	0.10567262530624	0.115277051182133	0.0680016404666305	0.132433053993215	0.134038896358574	0.139777097745859	0.110997488194564	0.100824870085784	0.041691269456424	0.0669472487825038	0.234403241366912	0.0710469012746689	0.113721340698234	0.182388467441898	0
"Gm14634"	0.00473275116676462	0.00180847167139585	0.000596579974051158	0.00311883122145093	0.000623265568784367	0.000470476538628829	0.00571810369324647	0	0.00267782132324236	0.0028547412903999	0.00605831124574025	0.0104038136219213	0	0.0247224825752579	0
"5730405O15Rik"	0.00363885563053801	0.00174724810704144	0.000463197714137809	0.000973240272098515	0.00087525521347956	0	0	0	0.000553781976478886	0.00480330928796704	0	0.00336145752798413	0	0.00603405621326768	0
"Usp9x"	0.258931459170498	0.238150447909615	0.539749893354545	0.246623622302581	0.245295737218557	0.230700577930754	0.424481174610284	0.243793803481842	0.154251201913882	0.195626450769549	0.723879780722693	0.292262068608801	0.32089794402945	0.862262613105425	0
"2010308F09Rik"	0.0114507089025868	0.00754025819740867	0.0188988261989865	0.0168099159173376	0.0119734817945463	0.00969118032427023	0.0189473840267285	0.00106934121737226	0.00211459784301712	0.0113960210667523	0.131706713421034	0.0272891144998803	0.0124608569580785	0.017753841199794	0
"Ddx3x"	0.348021431621322	0.400055961204757	0.8468605673055	0.276378134588259	0.341127842952439	0.294323647591076	0.76973211122687	0.271392544857845	0.309754744054386	0.299611468528651	1.06506966231759	0.423336307284294	0.238112382074217	1.43598825982294	0.256016385048643
"Cask"	0.160025680471261	0.156618181465745	0.165207253726415	0.13762495518906	0.18607340133342	0.195752543577469	0.170243489018577	0.187381356168194	0.0494615578484156	0.159793320772133	0.188957793928031	0.079307938273008	0.227952947202535	0.260726585576007	0
"Maoa"	0.36465913926606	0.54061313950156	0.126158337829003	0.43859863491845	0.782355866783137	1.14404472456833	0.453659642670465	1.88898651047309	0.109956611767061	3.93025755921057	0.1619084868278	0.2257395609194	3.19607260889924	0.290398126867348	0.334001336005344
"Maob"	0.0474131146574905	0.0314243527208955	0.00933467843729479	0.0379074432883166	0.0510487283634813	0.0673240007317481	0.022507264461461	0.166051726862675	0.0302716085216583	0.471762251346382	0.0441431514552423	0.00624282950206327	0.219168053322262	0.150436584360065	0
"Fundc1"	0.170760813079487	0.130408778219176	0.103553035839224	0.11642786828102	0.0943714815053379	0.094971393159367	0.135321615425418	0.0865802880008718	0.0316919770422872	0.0620264336290635	0.0697365843372471	0.186775165867985	0.0784978391942781	0.0616270730617378	0.27708506511499
"Kdm6a"	0.0670519731050122	0.044411977641864	0.139760225694296	0.0534049682465725	0.0414177677155615	0.0494475430551029	0.119203312916316	0.0514944017571619	0.0333714905146351	0.0148366739334982	0.271114749922221	0.183172630513962	0.0875174726957497	0.42926239409023	0
"Gm14636"	0.00214573928109785	0.00130414435959469	0.00405481946940604	0.00638125993614296	0.0118341988018102	0.00166896471948164	0.00169932081545648	0	0.00115452870233398	0	0	0.0023250217680163	0.00507504726137762	0	0.37965072133637
"Gm26652"	0.0061628121406371	0.00356637891854988	0.00179181717842265	0.0103808364279138	0	0.00182296171943033	0.00253873087827903	0.0054735237740259	0.000592968818477847	0.00152546364942161	0.00611809390638992	0.00386499570019228	0.00782790507256077	0	0
"Slc9a7"	0	0	0	0	0	0	0.00182470031122089	0	0.00336391818582463	0	0.0229445756173903	0	0	0.0126804426996155	0
"Rp2"	0.0617817815769345	0.0804265970646349	0.137436496358323	0.0906614943718955	0.0807034708793303	0.116521899136704	0.118507174971294	0.07690827310479	0.0312172569421214	0.082040318697365	0.231154062331526	0.079215451727773	0.114428181291554	0.18170213413564	0
"Jade3"	0.0389620072855713	0.041609546591816	0.0255119400157398	0.0353257653131404	0.0366859214497738	0.0323843073057861	0.0346984896267031	0.0329287538600335	0.0114943618292937	0.0278904259164648	0.470015950720316	0.0385739465152129	0.0197602419302336	0.309257109397658	0.49825610363727
"Rgn"	0.250526250912679	0.214694304259534	0.0126017641744688	0.218462507905553	0.304121703376906	0.27734696377525	0.111409016273937	0.497030633536637	0.0619698643153826	0.688420024355555	0.113944719276625	0.0930560492405617	0.314958983764567	0.0405982351669584	0
"Ndufb11"	5.70766968508776	6.34023454285438	4.13486054171033	5.64423948555674	6.44465184575507	6.75057452962754	5.34528159851152	7.32479280463897	1.59541522268841	7.9391412344821	4.83754259965774	4.90123384969577	6.58789439643977	4.64518101114429	5.33642829742084
"Rbm10"	0.191051609110868	0.253049083873572	0.189634042981263	0.26522650917892	0.235631424173548	0.247964390138429	0.261788811305674	0.16020137421436	0.11203089546268	0.147322380839799	0.496138823636085	0.187417858249484	0.110632847907407	0.309064849788423	0.334001336005344
"Uba1"	0.284089391476394	0.358879092161784	0.908605147522974	0.342714176493917	0.392398514260259	0.316206605675392	0.690646317694843	0.331173552640753	0.242654059443149	0.324342747780807	0.814803050297371	0.709522330048513	0.282138976893184	1.19300954429271	0
"Cdk16"	0.201744619779756	0.297448891516644	0.292870938246266	0.244434877870197	0.259005113265132	0.319134684830616	0.345164775791467	0.330312274544463	0.14907689674596	0.279652417574616	0.432176134302908	0.267745624012537	0.353404782249084	0.443986873477362	0
"Usp11"	0.00600814131880126	0.00779827169038629	0	0.014064642848633	0.00390463109273956	0.00435880120821927	0.0109481540544527	0.00111034521965293	0.00122312703306183	0	0.0484917917696784	0.0449056310480562	0.0148400846797884	0.0776778789174545	0.522275347374558
"Araf"	0.160138771608123	0.157149116996832	0.242221305949248	0.144382664877511	0.154882873637673	0.182475315981446	0.222465248652218	0.14895383130033	0.0877315897701179	0.152055428484763	0.426141891778607	0.276500221452154	0.262134289003479	0.522673477202677	0.347842507639801
"Timp1"	0.00273908300137922	0.00109641942725847	0	0.00159860262633316	0.00402173864025113	0	0	0	0.000889796006257401	0	0.00271927558498416	0	0	0	0
"Cfp"	0.00150201570507621	0.00106125283023688	0.00652101750769377	0.00318836043923595	0.000574507009789829	0.0045769369068377	0.00620066352824974	0	0	0	0.0208564132471988	0.0268158801933591	0	0	0
"Elk1"	0.0129834880844474	0.0139617857339812	0.00571944910622495	0.0123652415896836	0.0135257019869736	0.0110062771346581	0.0106380159055065	0.00514142331297951	0.00531154169795121	0.0017165849572227	0.0621449545211001	0.0184932262615489	0.00903395411654704	0.0543374861151898	0
"Uxt"	0.420644795552236	0.575080745136486	0.421192436916428	0.659699025394427	0.586176720453917	0.694206218032685	0.497251379308221	0.579040011991957	0.172578087282738	0.569820693980159	0.357823285308449	0.48235769813638	0.439636721049077	0.295568174356147	0
"A230072C01Rik"	0.00711416801783528	0.00390185998901861	0.000648436984796552	0.00781881615452116	0.0257566198802227	0.0088869057725892	0.00702256398194202	0.00503551501106962	0.000596618628127967	0.00234271420717526	0.0213566922289347	0.0191575125361251	0.00344689116268809	0	0
"Zfp182"	0.0498511658731326	0.0251994148931726	0.031698922826881	0.0222475050485249	0.0209918692976118	0.0140362872742351	0.0237639446503378	0.029434156110988	0.00852701735560882	0.0173000657907393	0.0262046930830743	0.0870873063837916	0.0736174833456627	0.0463813116383163	0
"Klhl13"	0.00585091888214711	0.000812307709328376	0.00171643999360111	0.00247147508960058	0	0	0.00413359788359788	0	0.000496023995656814	0	0.0947726833083879	0	0	0.0388788491783133	0
"Wdr44"	0.0325182845575329	0.0368644270758703	0.0811056151767266	0.0347202428696176	0.0391218491773082	0.0709203609618466	0.0667743239548587	0.0967646077558409	0.0150518559706761	0.0893868787670772	0.166261362575512	0.0466584030174957	0.104315125623235	0.0708115110247489	0
"Dock11"	0.134128894078238	0.0933955057790008	0.0553029776645179	0.109454829570841	0.103040597272864	0.0824504168110844	0.071215563215093	0.0793820399455268	0.0185719872463873	0.0405002816873106	0.191161071683009	0.192596298689158	0.0431560481817185	0.116028691964292	0.410004100041
"Il13ra1"	0.0712451156697756	0.0693833047681588	0.348921902466615	0.0719849503640398	0.0790292086173779	0.108143894149448	0.27617052130003	0.150740303733432	0.064627085857089	0.172959201327243	0.0706338225282656	3.32775035007616	0.165009348719911	0.130153614006239	0
"Zcchc12"	0.0014134075843451	0	0	0.000973240272098515	0	0	0	0	0	0	0.277675809904593	0	0	0.0259853914596464	0
"Lonrf3"	0.00744833725126873	0.00492751276853382	0.0225533376155041	0.022602324479484	0.012295330106376	0.0194150661569292	0.0163441548456691	0.00124951269005088	0.00455575057231798	0.00171003310624094	0	0.0240379642713592	0	0	0
"Pgrmc1"	0.528922192664172	0.582382375625625	0.436440839221493	0.561314700424026	0.606030079513817	0.656507729656119	0.484541725906535	0.744601652541656	0.148957585723342	1.16595990698328	1.15429754208501	0.766947740235995	0.964667976527597	1.16433560344658	0.512032770097286
"Akap17b"	0.0122598636165995	0.0114319670572827	0.0200834108776638	0.0131419969866602	0.00942877184206076	0.0129035154160652	0.0199848535135148	0.00122286198732656	0.00259651790659555	0.00964676129070451	0.340821763592482	0.0191864254250317	0	0.284633381705772	0
"Slc25a43"	0.00461596007073701	0.00278727641631284	0.000850719342754653	0.00484369012413199	0.00515833313089078	0.00269015583526544	0.0017285056860923	0.00417084754592624	0.000986645749776771	0.00898793107875866	0.0489324533900895	0	0.00453460858619067	0.0275606999328327	0
"Slc25a5"	9.4992738378396	11.6056245187087	5.25608787583537	11.8643230137952	12.5423631305042	13.2286464682859	8.44408244629657	14.5918272980773	2.44484533946223	19.0320423773126	6.77131110184671	8.94429314300877	15.4417360794557	7.43940071379671	3.64772975619962
"C330007P06Rik"	0.138619517711461	0.168666967655647	0.136489598444083	0.135507206452302	0.135809546021526	0.157297735526322	0.145337957093992	0.100192763869724	0.0417449310614183	0.0704317094086359	0.191895457947062	0.175128424007026	0.0941151903723066	0.311816159407295	0
"Ube2a"	0.794161795003706	1.39160759634814	0.885009232315258	1.03887653568961	1.41401557625261	1.61141604519428	1.26786142467505	1.65248150160121	0.321026799070749	1.45946493221098	1.2966140018778	1.44659291464041	1.45744920605747	1.014863791509	1.00902600050932
"Nkrf"	0.0242714104673722	0.0343212709241714	0.0220039864758707	0.0195378272152147	0.0410156402284854	0.0320932123838081	0.0263610857411818	0.0167501823831658	0.00930409754349218	0.00408492244369874	0.0131054564301734	0.022583751468892	0	0.0287405247653077	0
"Sept6"	0.0894702786102022	0.0756401680519295	0.0179288232307211	0.0749409497658799	0.054156153537355	0.0287879217016113	0.0316957757520653	0.01019346453415	0.0217163005352372	0.012388487315473	0.0452673502816239	0.0727442745553733	0	0.0347414645658291	2.79122140949554
"Rpl39"	40.3702436233172	33.3998375554644	20.743528667607	34.763929983348	33.0559057050754	27.6863474358465	28.0672995616239	26.3393357705906	8.98199952288513	20.0976520462682	19.1204589060472	24.8677244707562	23.6186578906264	12.632081462639	26.852575738264
"Upf3b"	0.725175764513473	0.845947620406957	0.443258675494339	0.801799475246807	0.69477110872488	0.776481703044712	0.699938686665668	0.394171505248722	0.222865053086289	0.266872459773143	0.590588758008653	0.770640508697348	0.401002165870849	0.403265916262465	0.500771635833946
"Nkap"	0.344249496502164	0.369264433489304	0.241557933664762	0.41243573496723	0.3341504845126	0.387573326642232	0.303029309035605	0.28836317136316	0.0986094923722129	0.238766963924218	0.382800964230529	0.423321495849027	0.300536477683634	0.388763545166671	0.623131256229146
"Akap14"	0.00232843645067594	0.00404970800843425	0	0.00292766671892279	0.00216599620225679	0.005425018420684	0	0.0089619756308358	0.00176923125907139	0.0134487863090018	0.0174337791645388	0.00359378835246007	0.0107498319142128	0	0
"Ndufa1"	2.08838409016845	2.19375885536994	2.15442831601546	2.05563148465696	2.29573204351921	2.41580291280516	2.14011574988976	3.00340159476617	0.869232747046579	3.60172345719206	2.56796614356026	3.21741873105003	2.7575095451455	2.51030100567552	0.996038956522573
"Rnf113a1"	0.0580677857874363	0.0782618332459298	0.0452547701312293	0.0767741158105725	0.064587042617861	0.0850780853920955	0.0669026911737143	0.0461521915757033	0.0172810258595727	0.075815387624143	0.0768742950413166	0.0895337246504839	0.06639426658909	0.0774022590769148	0
"Rhox6"	0.00126424487917612	0	0	0	0	0	0	0	0.000943428623398011	0	0	0	0	0	0
"Zbtb33"	0.068328910884539	0.100547973478141	0.0526982881722918	0.0638909819069425	0.0633330476110924	0.0541878818322617	0.0738271114871022	0.0462744795876078	0.0363478663145796	0.0435823634932167	0.274332727064997	0.0753102254032143	0.0843666776295805	0.161218781219079	0
"Tmem255a"	0.00446834702264295	0.000966808772830865	0.00177031476019405	0.00228722517433848	0.0014952634748984	0.000812955783660109	0.00878298271916519	0.00088755967951285	0.00103868272594803	0.00301550512424786	0.0291753057875602	0.012601028747987	0.00325893935211634	0	0
"Lamp2"	0.431721842276739	0.279149175155206	0.309747938178073	0.325491813473713	0.295854591421777	0.338666592918977	0.33825340010144	0.405513429996019	0.36960547161068	0.568607103983268	0.419509338048788	0.278494255330202	0.438435651000899	0.647636942984775	0.690507574864524
"Cul4b"	0.157794600919583	0.138211531530112	0.0805210351451237	0.170268397318817	0.138555119963387	0.157357197623058	0.121394492338518	0.0890023174521618	0.0316241242195522	0.0792024022289533	0.167949841983591	0.135549303975124	0.0525134896442535	0.179571578942589	0
"Mcts1"	0.77718460852805	0.749154379731918	0.472126896745908	0.881232548708332	0.789209170101963	0.803092542111672	0.707693748293518	0.739246947140938	0.193192541752579	0.683153218169354	0.761809001104968	0.577674273568281	0.548464364902095	0.550316555518906	0.675181820481632
"C1galt1c1"	0.219775363691985	0.200553442583926	1.92550701213737	0.211819557994042	0.17493994330459	0.264984662712306	1.07093414354154	0.408590477430286	0.250787740123608	0.412112680347552	0.337191636893073	0.360487015165431	0.446391173180055	0.310938461116247	0.299222022740874
"Thoc2"	0.314577050655056	0.363232346969036	0.382905491481805	0.389145790256587	0.335898720367387	0.366095183204883	0.4048685150691	0.27334835774476	0.135621539177813	0.177786849126557	0.734589902964088	0.555467383293581	0.230700138914577	0.728782275614834	0.258397932816537
"Xiap"	0.163416880706822	0.151431909003314	0.205649484625275	0.163782905687526	0.162571578397915	0.183993300359389	0.227452895861229	0.1538833027202	0.0429124361016512	0.195210073606576	0.342839820124861	0.253542789238095	0.21237700687656	0.496426788474775	0
"Stag2"	0.484918021978908	0.431413325129234	0.234972358350438	0.560407578803419	0.415327101451997	0.532327260650588	0.395047538007626	0.383036160464218	0.120468474823128	0.384211261770397	0.545943782721045	0.334339185742213	0.353115617681416	0.516515826115132	0.733328585994005
"Dcaf12l1"	0.0180565472582191	0.0080372568349549	0.00108621364605859	0.0212214894441861	0.0148628018012785	0.00298342525919528	0.00329859261985125	0.00842820786518981	0.00432080291537952	0.00753233661600304	0.00738688827331487	0.0114907792242115	0	0	0
"Smarca1"	0	0	0	0	0	0	0.00307575712837472	0	0.000496023995656814	0	0.211642843055247	0	0	0.0654796188599736	0
"Ocrl"	0.0447313815725588	0.0329905056136648	0.0401603958389496	0.0268950317567005	0.0222559119682421	0.0230393748717474	0.0268888775950317	0.0386987938941735	0.0208057568654229	0.0228691045863653	0.36033830808486	0.0445487174806239	0.0192389049001173	0.151398107855144	0
"Apln"	0.00296748783130635	0.00439708227692605	0.00135954111680593	0.00454217155963454	0	0	0.00132974196623094	0.00172087516335959	0.000600549743234957	0.00163633555089527	0.0812934328758319	0.00593526718630519	0	0	0
"Xpnpep2"	0.0257768622180424	0.00946520364140429	0.0877511729968763	0.00657420284284503	0.00823992384921592	0.00925715244757527	0.0442477907946252	0.0429756711433919	0.00747426676980167	0.0529964982111922	0.398418499800632	0.0512729145512398	0.173652486851054	0.107722340551589	0
"Zdhhc9"	0.107426816280801	0.0701786466064101	0.184076688014049	0.0597409254520373	0.0574675586362132	0.0638016801983702	0.103030019708389	0.0998672934783906	0.0902805229333865	0.158926019909671	0.199023446187768	0.433579813059593	0.134190242210357	0.218441957416008	0.350877192982456
"Utp14a"	0.647736861050563	0.520929901683705	0.147165383071712	0.535775426619917	0.517248089630783	0.391670294228459	0.323085903605937	0.281562396271204	0.123093450103978	0.0998176002489939	0.269308884793561	0.309464644684291	0.236081407242225	0.22529945730935	0
"Bcorl1"	0.0471797082034632	0.0249415960064917	0.042773259226343	0.0414337286832377	0.0397427677731237	0.0264219165351754	0.0186169270051673	0.0356437377106545	0.0188196730149144	0.0461869797764404	0.122797300765667	0.0507183463111705	0.0173876381931466	0.0825848632005595	0
"Elf4"	0.0557996930660957	0.036410624166948	0.055240568623687	0.0528597247097697	0.0450653335751304	0.0534691115198589	0.0886171057729648	0.0382539655490035	0.0261156907045822	0.0325890598221803	0.0459450530275249	0.0730151259900658	0.0523287261948345	0.165787943209406	0
"Aifm1"	0.517247016182038	0.670369904255077	0.244779730253545	0.758194100444703	0.704817471613838	0.858692072224631	0.474009016813195	0.746877188123108	0.145219136572976	0.78678014050062	0.240739714358114	0.558084852688048	0.562749620358773	0.373073511088594	0
"Rab33a"	0.00334279829221426	0.00104704432997225	0	0.000726758288115038	0.00314553832446007	0.000613113416908049	0	0.00288122245884131	0.001064767805818	0	0.0047469293300896	0	0	0.00299914464394755	0
"Zfp280c"	0.0283221059593967	0.0275337780691725	0.0178313954329781	0.0325092872513761	0.0264579681199148	0.0165995924653458	0.0239605647112598	0.013768761777821	0.00504911092813553	0.00820720797055942	0.0589316601526767	0.0165525651533823	0.0232670588124466	0.0495797137016453	0
"Slc25a14"	0.0355993555569821	0.0452245773266056	0.0425676825583409	0.0495773769700333	0.0476029250956358	0.0748356277727221	0.074170987708665	0.0716996585538958	0.00834619709362912	0.0368885684002555	0.201160997741687	0.144789954238343	0.0572102674842215	0.195513713611727	0
"Gpr119"	0	0	0	0	0	0	0	0	0.000872156688767077	0	0.250510035211436	0	0	0.0230371979268215	0
"Rbmx2"	0.164086161601116	0.270099298730339	0.064566636445112	0.316081515300459	0.219452383824537	0.320851773010762	0.239149569128061	0.0754584669687252	0.117593441074091	0.0519935652254046	0.35314447551877	0.170578241296832	0.0637997119799021	0.279309599048179	0.334001336005344
"Enox2"	0.0728611174207593	0.0662930687621798	0.103861743377675	0.0612290385035864	0.0494147908937608	0.0522695172233381	0.103196156749986	0.0389888541209968	0.0192241738929005	0.053558170535792	0.154118178114723	0.155403132793267	0.0411420169094462	0.0737946025793277	0
"Firre"	0.0462377761716136	0.0318142908818885	0.0704162932929284	0.022966303656336	0.0260926847898891	0.0180297422808079	0.035082865442545	0.0184315175494089	0.0219047951256414	0.0231303885151966	0.177210580617753	0.0330256685805681	0.0279879041530329	0.242312439231665	0
"Stk26"	0	0.00213748946670212	0.0106330011235077	0	0.00135881657946461	0.000565831815772404	0.00419616331994032	0	0.0027797647714917	0	0	0	0	0.00729477606496436	0
"Rap2c"	0.074689069707933	0.101127227584745	0.159588553434912	0.0663511470093038	0.0762081496833864	0.1009068732041	0.0992263703130473	0.120282805667302	0.0347701518036852	0.119553763839554	0.121632064767586	0.109869878898422	0.192013357127494	0.0937893409033622	0
"Mbnl3"	0.0554042882537969	0.0767992954205393	0.0517893382488678	0.0864035657627037	0.0834801639605542	0.0570677339308696	0.0744056587075116	0.0368085137258692	0.0190627019627759	0.0412087885231478	0.0359287241691583	0.0197812277730259	0.0188136573945038	0	0
"Hs6st2"	0	0.000252027733232576	0	0.00151918541278167	0	0	0	0	0.000554069356850696	0	0.152538567393803	0	0	0.064698110082959	0
"Gpc4"	0.0386005290197806	0.0501914858778876	0.0644257444667115	0.050735710696414	0.0473477540981445	0.0648693865061215	0.047827070459262	0.0510811697880154	0.0360548401903802	0.0750427124903226	0.0952536752448166	0	0.103137659922472	0.0952714413646051	0
"Gpc3"	0.0125699476440607	0.0020838219711385	0	0.00428352020302325	0.009169455208175	0.00119632186590791	0.00317062277147534	0	0	0	0.00196551503864694	0.00956567072091677	0	0	0
"Ccdc160"	0	0	0	0	0	0	0	0	0	0	0.0517102925419125	0	0	0.0298195934999	0
"Phf6"	0.0892367231224395	0.120307335765641	0.0629025802499579	0.144070050924447	0.107587514029966	0.0933024437293725	0.127559748071881	0.0401239672904037	0.0227176782136699	0.0226054942890352	0.0895544220867167	0.157408870374224	0.073552428105647	0.262696967036519	0.515448114490402
"Hprt"	1.07411619873366	1.35288043559875	0.750253298885306	1.50187830756988	1.44383865357055	1.43630835022881	1.05263313771254	1.08659587745883	0.337910785089403	0.858596227271605	0.705881457591206	0.838976015625761	0.883314937564494	0.675747681334806	1.04774307537342
"Fam122b"	0.00992275272002725	0.0337816228815504	0.0129237503490226	0.0194630577830224	0.0142908843656693	0.0178056332855172	0.00976638814335652	0.0141776516982815	0	0	0.00758594016024284	0.0129207405781237	0	0.0155741122211323	0
"Mospd1"	0.112883247467354	0.109484986977626	0.113332178458057	0.100509422167153	0.0682095072686372	0.0936377317786825	0.12682984906663	0.0724581182573053	0.0554582652663912	0.071218629157039	0.183090948394039	0.244779569995062	0.0733271620318994	0.163060765431332	0
"Rtl8a"	0.0236810226218432	0.0239780900630565	0.0177705567549306	0.0275758953730113	0.029124051541641	0.023101851734368	0.0298161241691618	0.0216825171267535	0.00527232437921872	0.0262712564067875	0.105404466095094	0.0571877393990662	0.025797011203424	0.0638274483069743	0
"Rtl8b"	0.0234957986116176	0.0193245213942299	0.0161197346031561	0.0244729807136413	0.0120570072978317	0.0110381119146543	0.0138295830330155	0.00737867989318521	0.00289784772773842	0.0026483228917949	0.131794653402734	0.0269549078637925	0.00808893653920468	0.14115889231207	0
"Smim10l2a"	0	0.00113840059725049	0.00519911953946854	0.00086301724291191	0	0	0	0	0.00709077945627065	0	0.0147071418080632	0	0	0.0273913669476184	0.388500388500388
"Ints6l"	0	0	0.0102783047924253	0	0	0	0.00331596107084728	0	0.0354400223903816	0	0.0520320151286267	0	0	0	0
"Mmgt1"	0.0411454954129122	0.0443130567657443	0.146525014183536	0.0713834602189937	0.063617784704215	0.0605375756120496	0.15017054007393	0.0450707244600832	0.038797867058995	0.0441627117693628	0.120338916821964	0.0731341841018932	0.0315734907159119	0.109430220064711	0
"Slc9a6"	0.0304949484342379	0.0187184570876853	0.0388336071322847	0.0222172157416339	0.0195988422575457	0.0245779834937413	0.0376920355329383	0.0334678275752006	0.00937262646940324	0.0188398337088976	0.156595984227491	0.0422136588982586	0.0343490180058113	0.0451023694839274	0
"Fhl1"	0	0	0.0967747993275526	0	0	0.000431697957861444	0.0525889181633651	0	0	0	0.00326296211700982	0	0	0	0
"Adgrg4"	0	0	0	0.00185753867209761	0.00170445442118432	0	0	0	0.00242448279377382	0	0.29805298321322	0	0	0.656443131650559	0
"Htatsf1"	0.236805594288661	0.309137356682267	0.295363612092908	0.339792168300478	0.30345195504671	0.267732185163304	0.357832762632824	0.225254609323441	0.0975817481179057	0.180601702028647	0.754878467141386	0.499938683167619	0.163817603522906	0.539307146425271	0.112271247333558
"Arhgef6"	0.00131678052428933	0	0.00302451283053102	0	0	0.0010994449012638	0.00126313151523236	0	0.00116934077361481	0	0.0035987404408457	0	0	0.0044841199376528	0.453451731809846
"Rbmx"	0.204582112218071	0.347949856188635	0.0887231572837594	0.198890320625418	0.233167662186791	0.306495460183226	0.202503669891427	0.238953541595037	0.075517063572631	0.165595161231155	0.320875613245411	0.261127157225736	0.165628689525659	0.433233959142447	0.604269145355004
"Atp11c"	0.0295532318780374	0.0325566180457085	0.0255100535931716	0.0457447429819879	0.0222420938580448	0.0398148475076635	0.0406677740561657	0.0267846024067162	0.0465873863065968	0.00757283158666544	0.0191515218329155	0.024412061178984	0.0107782498628166	0.0457168384117033	0
"Fmr1"	0.206617597104155	0.277314729665074	0.09875923463851	0.381052369143242	0.29261363323608	0.360926316909956	0.244175552115704	0.173904179376145	0.0570762554475019	0.101570041535248	0.505516081684138	0.155277272146151	0.108670154685296	0.793917466580849	0
"Fmr1nb"	0.00307770763376796	0.00226558313457251	0.00266735400472134	0.00901751064966561	0	0.00735821324438005	0.00140726780644101	0.0120027404306103	0.0031862232583747	0.00768736026068251	0.00541477149664284	0	0	0	0
"Gm14698"	0.00396818321216171	0.00461778125441251	0	0.0027282959257743	0.0102889675312536	0.00579711649211823	0	0.000691610378803304	0	0.00180930307454871	0	0.00554129288337296	0	0.0074659403799865	0
"Ids"	0.0384112259855606	0.019338107657981	0.0522440001438625	0.0140894558544021	0.0198302991834618	0.0197273175328118	0.06500088558904	0.0190636691250134	0.0275355609079108	0.0113708652092014	1.43907918078111	0.0262586427599167	0.0261899318317829	2.76792254454997	0
"1110012L19Rik"	0.27924556066921	0.302930724994612	0.1971968824725	0.243977495759928	0.209866939208632	0.272399349580427	0.201695755885391	0.296466865434479	0.0597208017011383	0.189629690672258	0.816005456855132	0.262042325540751	0.287151171330747	0.866708018153284	0
